

    0.387158681408624325E-06    0.201907556842806635E+01    0.608974537516315895E+01    0.101538028750946019E+01    0.167148237999438685E+02   -0.985937041460180463E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.710512566267261914E+01    0.157288867584836876E+02    0.769002338775254035E+00    0.615408453246872211E+00    0.455513809805086711E+00    0.517901642259116640E-01    0.781293981262057985E-01    0.395604964071084378E-01
    0.390365586989170578E-06    0.199847066404272233E+01    0.226666160535899319E+01    0.234189903517728926E+01    0.171321928757821098E+02   -0.140134091824826212E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.460856064053628245E+01    0.157308519575338472E+02    0.101045617223758999E+01    0.772328244766044891E+00    0.527850239228591867E+00    0.559203749679011916E-01    0.315956071766828536E-01    0.120968987155544959E-01
    0.391258414611656561E-06    0.198979479577184781E+01    0.477184436903602549E+01    0.115183549707940802E+01    0.170601308281111272E+02   -0.120250202877240842E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.592367986611543351E+01    0.158576287993387197E+02    0.715786685368948850E+00    0.609202848520408624E+00    0.489068623938328284E+00    0.650544077763014900E-01    0.116934827478327855E+00    0.762209310011632696E-01
    0.403135772233326565E-06    0.192587769880239534E+01    0.214069544675650203E+01    0.262580130185971727E+01    0.177851454621545670E+02   -0.183930775009514802E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.476649674861621975E+01    0.159458377120594186E+02    0.762672375422021820E+00    0.662054057100399662E+00    0.549419450403677456E+00    0.714607221921621100E-01    0.425637202684271895E-01    0.210936532078566039E-01
    0.407935278800506654E-06    0.189810067778572922E+01    0.203625204017890615E+01    0.294913879546657665E+01    0.176605326978312895E+02   -0.184988473284354349E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.498539083564548235E+01    0.158106479649877461E+02    0.752093323436093586E+00    0.633267382235688792E+00    0.525038284780861120E+00    0.589890968503793134E-01    0.368628871096142799E-01    0.189330274920977912E-01
    0.408626560923929711E-06    0.189060759450640958E+01    0.404433268862631667E+01    0.106459718403142301E+01    0.168727114121678810E+02   -0.966719549047462934E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.510892987265773968E+01    0.159059918631204180E+02    0.926010393113431363E+00    0.750676257819480997E+00    0.517797113836075185E+00    0.872352101708817190E-01    0.104908977380007137E+00    0.336416973876816142E-01
    0.412220276756409226E-06    0.186898847069393881E+01    0.449880960431551458E+01    0.910623609143012214E+00    0.163883835658701891E+02   -0.723101395050921525E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.540943321345852723E+01    0.156652821708192675E+02    0.960329385843656125E+00    0.711922671183939704E+00    0.401461575405878290E+00    0.483759306462219971E-01    0.509299981617636413E-01    0.126776343864033487E-01
    0.416477532796464156E-06    0.184433237753126344E+01    0.254155271662748117E+01    0.232205712962411726E+01    0.176542651293646138E+02   -0.183833666198064805E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.486360984625159887E+01    0.158159284673839657E+02    0.803846458522296525E+00    0.677030248278887248E+00    0.564143507352832030E+00    0.703873496442538049E-01    0.501025599508572173E-01    0.247102981744308885E-01
    0.418870096844348510E-06    0.182876895501366432E+01    0.239170695257905797E+01    0.161429037695361632E+01    0.174021294959774480E+02   -0.137013027951338673E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.400599732953267385E+01    0.160319992164640617E+02    0.795758634866843395E+00    0.628163166751800839E+00    0.378561061185046566E+00    0.751834122867226645E-01    0.324742872696195742E-01    0.811110891488068739E-02
    0.421011647866334209E-06    0.181446285886118375E+01    0.239620392231113755E+01    0.238252494572662554E+01    0.175856109514177881E+02   -0.181064838376783932E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.477872886803776353E+01    0.157749625676499488E+02    0.728868289466719443E+00    0.610251277368061729E+00    0.493026120691682834E+00    0.608240819535880994E-01    0.392503229082650923E-01    0.182178409716060967E-01
