

    0.745963330899131628E-02    0.501735547442924812E+01    0.269765154656085260E+01    0.151056029678286596E+01    0.183836703849123531E+02   -0.101068251196501913E+01    0.100000000000000000E+01    0.420821184334371878E+01    0.173729878729473342E+02    0.274855438722194867E+01    0.253585120780612128E+01    0.218752535894625799E+01    0.169577121937939168E+01    0.101960927747495078E+01
    0.738365289919183133E-02    0.501632563763090378E+01    0.256027415012975723E+01    0.152681838806182735E+01    0.181153031679768652E+02   -0.948157447346076321E+00    0.100000000000000000E+01    0.408709253819158480E+01    0.171671457206307885E+02    0.298148337828944943E+01    0.268851826931165006E+01    0.215554712874819199E+01    0.142200756742301015E+01    0.644410560863090009E+00
    0.730930382448863152E-02    0.501506117281801878E+01    0.265482397464999087E+01    0.162462644951800339E+01    0.182526027661643298E+02   -0.106219119653225480E+01    0.100000000000000000E+01    0.427945042416799382E+01    0.171904115696320758E+02    0.298103617357755946E+01    0.275919162112527605E+01    0.236403101206964594E+01    0.180335356895781995E+01    0.109709063829918319E+01
    0.724422866559408258E-02    0.501144165137336461E+01    0.223701998286711667E+01    0.153843458039616277E+01    0.180982728363253322E+02   -0.932370443233040191E+00    0.100000000000000000E+01    0.377545456326327944E+01    0.171659023930922920E+02    0.275065432047718739E+01    0.239075562433998545E+01    0.173873136315635324E+01    0.951978791373307098E+00    0.323908826523481908E+00
    0.717468189792464656E-02    0.500922963472890359E+01    0.571741537592530946E+01    0.119566580098532871E+01    0.179255042857123428E+02   -0.641214235000020061E+00    0.100000000000000000E+01    0.691308117691063817E+01    0.172842900507123218E+02    0.297895097750491056E+01    0.257916844601460404E+01    0.213758008408845468E+01    0.173459929234622590E+01    0.138758805501264004E+01
    0.710783369702226459E-02    0.500644608328962004E+01    0.261008741651693654E+01    0.151373353851721548E+01    0.182180049206587640E+02   -0.990354250260857327E+00    0.100000000000000000E+01    0.412382095503415158E+01    0.172276506703979067E+02    0.275245866251641180E+01    0.250706858859221438E+01    0.207456858330081673E+01    0.146007093984897307E+01    0.733920812761619690E+00
    0.704785020975726845E-02    0.500189046272661741E+01    0.531948824991073810E+01    0.127667656843227739E+01    0.180033286240734967E+02   -0.741965080272044997E+00    0.100000000000000000E+01    0.659616481834301549E+01    0.172613635438014512E+02    0.297627107154869108E+01    0.264476918104752823E+01    0.226798014703527739E+01    0.191474042764879271E+01    0.159773042307117819E+01
    0.698492584060934896E-02    0.499832160604776377E+01    0.201754560309167541E+01    0.122764613385295851E+01    0.179726321612929993E+02   -0.612115545332177380E+00    0.100000000000000000E+01    0.324519173694463392E+01    0.173605166159608224E+02    0.275545646856073168E+01    0.211422657228662514E+01    0.106285382045281418E+01    0.254049177952407890E+00    0.262843187958452795E-01
    0.692329727119898354E-02    0.499454070026167241E+01    0.289039235176435350E+01    0.135358654618470720E+01    0.180208979653058741E+02   -0.805939521172704509E+00    0.100000000000000000E+01    0.424397889794906114E+01    0.172149584441331704E+02    0.297352087298976242E+01    0.265303097868750060E+01    0.214337387848000249E+01    0.140624712158480070E+01    0.555620041146457133E+00
    0.686457811078036544E-02    0.499007044029101365E+01    0.259808978086499076E+01    0.119103040899166368E+01    0.177954762649381735E+02   -0.592931434846075689E+00    0.100000000000000000E+01    0.378912018985665444E+01    0.172025448300920978E+02    0.297181346055798068E+01    0.244459741278717013E+01    0.151884177636249373E+01    0.511131490381192100E+00    0.622702150369494403E-01
    0.679382054621825975E-02    0.498928731677921444E+01    0.466435194712441881E+01    0.116943871940013211E+01    0.177411531710748847E+02   -0.611074081241260281E+00    0.100000000000000000E+01    0.583379066652455069E+01    0.171300790898336253E+02    0.295306649745425398E+01    0.253189946796658250E+01    0.206567736090581144E+01    0.163545034299311465E+01    0.115722987288298529E+01
    0.672496479946201910E-02    0.498815546969107348E+01    0.333416934293037759E+01    0.107978192286035468E+01    0.178570269776839083E+02   -0.484885362372827533E+00    0.100000000000000000E+01    0.441395126579073249E+01    0.173721416153110795E+02    0.297107361501486711E+01    0.243965941210885751E+01    0.180117654355265433E+01    0.946919208135661883E+00    0.160930425587371306E+00
    0.667614129806119033E-02    0.498122313442656406E+01    0.636601616145100380E+01    0.104509947270691317E+01    0.178011206592895093E+02   -0.442092320766971802E+00    0.100000000000000000E+01    0.741111563415791696E+01    0.173590283385225383E+02    0.296835095308739527E+01    0.241225939900321995E+01    0.182834520056265593E+01    0.133765492736817238E+01    0.951389903771042156E+00
    0.661067062194940942E-02    0.497942789062406366E+01    0.255532466303375294E+01    0.114620263078291140E+01    0.179299519736646857E+02   -0.579431284208415498E+00    0.100000000000000000E+01    0.370152729381666434E+01    0.173505206894562711E+02    0.276276664420645135E+01    0.226341435083987053E+01    0.142009892712690045E+01    0.466430860523319779E+00    0.488554063393991100E-01
    0.655518430586514694E-02    0.497478025573137561E+01    0.379077036249209165E+01    0.122805818017659574E+01    0.179316982831530787E+02   -0.680764405763477409E+00    0.100000000000000000E+01    0.501882854266868783E+01    0.172509338773896026E+02    0.296575444941155197E+01    0.259242811576551269E+01    0.215444750087351133E+01    0.168643392953177274E+01    0.971274154072404805E+00
    0.648654964586490614E-02    0.497432585125925986E+01    0.237287633896930394E+01    0.144031978069041666E+01    0.178954736184838588E+02   -0.812548280749290974E+00    0.100000000000000000E+01    0.381319611965972083E+01    0.170829253377345687E+02    0.296556878699987081E+01    0.252057949341577814E+01    0.171528745000927119E+01    0.806369872145291988E+00    0.205403362505598541E+00
    0.642248219442991767E-02    0.497267261510885916E+01    0.590413285715034064E+01    0.132736161300761535E+01    0.179802052615891910E+02   -0.834916242467072411E+00    0.100000000000000000E+01    0.723149447015795577E+01    0.171452890191221172E+02    0.276551033860458961E+01    0.249056800985913096E+01    0.217613928283639835E+01    0.187779760696366638E+01    0.160724265580457115E+01
    0.638086580266735738E-02    0.496416900622001034E+01    0.629928677348895505E+01    0.133598368044689808E+01    0.179826265322321497E+02   -0.844570571085992761E+00    0.100000000000000000E+01    0.763527045393585269E+01    0.171380559611461578E+02    0.276907540282255704E+01    0.250017758477987062E+01    0.219123115553933756E+01    0.189658780172660668E+01    0.162912029122670066E+01
    0.632419892860536324E-02    0.496050446769201159E+01    0.292522403439187206E+01    0.118860813345396843E+01    0.178899094976498283E+02   -0.645553924954828773E+00    0.100000000000000000E+01    0.411383216784584071E+01    0.172443555726949995E+02    0.277065316672910766E+01    0.235448975229795998E+01    0.173205403680093939E+01    0.857206163420679013E+00    0.164746429930243438E+00
    0.625980055634366150E-02    0.495946919213438608E+01    0.211005068649399607E+01    0.185424256901554507E+01    0.184522174815523705E+02   -0.115995069257760752E+01    0.100000000000000000E+01    0.396429325550954115E+01    0.172922667889747643E+02    0.295929702596227218E+01    0.270121477422415435E+01    0.225839268008904748E+01    0.166404240061708308E+01    0.100396071654693864E+01
    0.622309626528123189E-02    0.494972531550187078E+01    0.522122402403714680E+01    0.105306953978972984E+01    0.178096314012324513E+02   -0.482390372677245161E+00    0.100000000000000000E+01    0.627429356382687686E+01    0.173272410285552070E+02    0.277545476988630169E+01    0.226436010889157657E+01    0.172494448085719609E+01    0.126621067752881222E+01    0.849629011189684147E+00
    0.615836265461556370E-02    0.494913320985425109E+01    0.509988060690290901E+01    0.122696356833263098E+01    0.179369577533672135E+02   -0.711047381163918413E+00    0.100000000000000000E+01    0.632684417523554021E+01    0.172259103722032947E+02    0.277572599057696667E+01    0.242948967220086320E+01    0.204046010099175756E+01    0.168119129198014905E+01    0.135810223309098688E+01
    0.610182324957643085E-02    0.494607447250761112E+01    0.200453986521488137E+01    0.159394382622863362E+01    0.180901563277586419E+02   -0.906068150499414138E+00    0.100000000000000000E+01    0.359848369144351476E+01    0.171840881772592269E+02    0.277714038256643470E+01    0.233766443467706564E+01    0.159030703176915655E+01    0.782366503841469441E+00    0.237366670159455645E+00
    0.603688339333168823E-02    0.494596856736047386E+01    0.254362804971979184E+01    0.142452919101453279E+01    0.181863223893565333E+02   -0.866565349270125740E+00    0.100000000000000000E+01    0.396815724073432463E+01    0.173197570400864080E+02    0.295321096090568957E+01    0.264184571686913205E+01    0.209117792719749129E+01    0.131793157661412752E+01    0.516268048736597818E+00
    0.598340765223247511E-02    0.494225846525495438E+01    0.601521358432609432E+01    0.121200666149251113E+01    0.179872073806935227E+02   -0.691889742784116635E+00    0.100000000000000000E+01    0.722722024581860545E+01    0.172953176379094060E+02    0.277893745165360295E+01    0.242115179584450679E+01    0.202148895532139194E+01    0.165557180733481646E+01    0.133966333623973965E+01
    0.592242459621649796E-02    0.494124173281931256E+01    0.365096794828658044E+01    0.110950513750842816E+01    0.179317871990621143E+02   -0.556913135084489141E+00    0.100000000000000000E+01    0.476047308579500861E+01    0.173748740639776251E+02    0.277942261231272925E+01    0.232090109752700702E+01    0.180412821062694517E+01    0.121800845216219500E+01    0.404430954965265377E+00
    0.586107229839654548E-02    0.494056306106969689E+01    0.427705348050797873E+01    0.127478262461285285E+01    0.179577998508359435E+02   -0.768182179318401381E+00    0.100000000000000000E+01    0.555183610512083181E+01    0.171896176715175422E+02    0.277974799137913076E+01    0.246766585492368229E+01    0.210783344622368451E+01    0.175823323871894721E+01    0.136344080926847555E+01
    0.580508096540019100E-02    0.493825570541139314E+01    0.440350312822685908E+01    0.103320764925098274E+01    0.177899861700319057E+02   -0.453172445763108556E+00    0.100000000000000000E+01    0.543671077747784182E+01    0.173368137242687972E+02    0.278086360721410930E+01    0.224476805177650673E+01    0.167873286282234924E+01    0.116835016911072853E+01    0.504042536025761989E+00
    0.574765118967437982E-02    0.493663488902310910E+01    0.348678343343571395E+01    0.112037560310088291E+01    0.178789253915286714E+02   -0.569376247316568218E+00    0.100000000000000000E+01    0.460715903653659709E+01    0.173095491442121023E+02    0.278165618601094300E+01    0.232963705578416480E+01    0.180052939172026139E+01    0.113099121671530178E+01    0.307006433707990689E+00
    0.570573328680963957E-02    0.492976905965690548E+01    0.247623136089759788E+01    0.150972777238255751E+01    0.181826802882913476E+02   -0.960846915315039407E+00    0.100000000000000000E+01    0.398595913328015516E+01    0.172218333729763096E+02    0.278510050066483217E+01    0.250276025344615771E+01    0.199060817709600379E+01    0.128694624313628392E+01    0.558442744789494627E+00
    0.564882616971451069E-02    0.492831116953817627E+01    0.571760077801799582E+01    0.128939472282472734E+01    0.180922172982594525E+02   -0.786256746498263936E+00    0.100000000000000000E+01    0.700699550084272360E+01    0.173059605517611885E+02    0.278585110778029854E+01    0.248321901445125848E+01    0.214132654144709944E+01    0.181906425828050011E+01    0.153115480732962972E+01
    0.559262296336387153E-02    0.492680452253406109E+01    0.514751604381198824E+01    0.122701479281489290E+01    0.180111399149677744E+02   -0.685520633583544203E+00    0.100000000000000000E+01    0.637453083662688158E+01    0.173256192813842311E+02    0.294376636987674845E+01    0.257656916326283003E+01    0.216605093789109038E+01    0.178482597282225819E+01    0.144630315481470806E+01
    0.570848398434513783E-02    0.488575581214373411E+01    0.410290388592217248E+01    0.114178201193399653E+01    0.178668405803941930E+02   -0.579433396965985725E+00    0.100000000000000000E+01    0.524468589785616857E+01    0.172874071834282077E+02    0.291814161100487768E+01    0.247567970608717047E+01    0.198080713505123507E+01    0.149962981345322866E+01    0.811443529197294899E+00
    0.569518477127007542E-02    0.489042070355346503E+01    0.396420480414571896E+01    0.114725972361777573E+01    0.178094910924537118E+02   -0.585525423699769121E+00    0.100000000000000000E+01    0.511146452776349491E+01    0.172239656687539409E+02    0.292164267043095771E+01    0.248170820965673133E+01    0.198412000018600132E+01    0.146731387448310335E+01    0.694182298494395611E+00
    0.579927621133989948E-02    0.485419654800981704E+01    0.393383203210366972E+01    0.118335023031052389E+01    0.178009628149482850E+02   -0.642314694603847158E+00    0.100000000000000000E+01    0.511718226241419316E+01    0.171586481203444379E+02    0.285064157697177123E+01    0.245414946314835936E+01    0.199704418709677056E+01    0.151487331764255262E+01    0.780679299976441921E+00
    0.580326493822665331E-02    0.485282142613178458E+01    0.447388605774541759E+01    0.129167948704339053E+01    0.179386101584254014E+02   -0.777606324979168484E+00    0.100000000000000000E+01    0.576556554478880834E+01    0.171610038334462338E+02    0.285524700438921153E+01    0.254652655096314273E+01    0.219274959892894472E+01    0.184898520214099737E+01    0.149687700931450807E+01
    0.578870478615474676E-02    0.485784564896022797E+01    0.444372488284775802E+01    0.130599807701124671E+01    0.179332077125708338E+02   -0.789606232353223803E+00    0.100000000000000000E+01    0.574972295985900494E+01    0.171436014802176118E+02    0.288781731290681520E+01    0.258588700363156665E+01    0.223688153860910122E+01    0.189761576098261209E+01    0.154487674912502304E+01
    0.580285288728037921E-02    0.485296343776828198E+01    0.409801355686051849E+01    0.131115573522726292E+01    0.179297230983128628E+02   -0.796525442372757020E+00    0.100000000000000000E+01    0.540916929208778186E+01    0.171331976559401049E+02    0.287572307822927398E+01    0.257696740287989945E+01    0.222549013776298787E+01    0.187081762478137792E+01    0.142875508270024421E+01
    0.577736483982982992E-02    0.486176744792054549E+01    0.451059670360359100E+01    0.119071921349514742E+01    0.178455341710102218E+02   -0.655469855047703387E+00    0.100000000000000000E+01    0.570131591709873842E+01    0.171900643159625197E+02    0.283633027942204619E+01    0.245166818384960949E+01    0.202124456311424527E+01    0.161889685395227167E+01    0.116857691792867757E+01
    0.571155844015223957E-02    0.488467894893531440E+01    0.439314347204208566E+01    0.112532622443244579E+01    0.179242001540274529E+02   -0.558682826403054111E+00    0.100000000000000000E+01    0.551846969647453101E+01    0.173655173276243993E+02    0.291729999855361566E+01    0.245898553855357305E+01    0.195674582289349042E+01    0.149870762236300803E+01    0.945636164303885085E+00
    0.579660207828440553E-02    0.485511899063506647E+01    0.406392453300478262E+01    0.109714033182443305E+01    0.178094460658457194E+02   -0.525528457271750682E+00    0.100000000000000000E+01    0.516106486482921589E+01    0.172839176085739687E+02    0.288216163916094859E+01    0.239792508815770189E+01    0.186568232735671979E+01    0.133433409220414267E+01    0.569216487601722609E+00
    0.571607489680493307E-02    0.488309805926037477E+01    0.391581400791328615E+01    0.109393463069430674E+01    0.178118305576205920E+02   -0.531123439071766512E+00    0.100000000000000000E+01    0.500974863860759267E+01    0.172807071185488255E+02    0.281436148732655278E+01    0.233661766409352323E+01    0.180794982273399096E+01    0.124778562334245957E+01    0.453017710385478944E+00
    0.580641435727175578E-02    0.485173632497017859E+01    0.461450603278148730E+01    0.104553554723874065E+01    0.178057428679376244E+02   -0.457343671434144561E+00    0.100000000000000000E+01    0.566004158002022795E+01    0.173483991965034789E+02    0.286836094765950778E+01    0.233041244592137087E+01    0.176211276412407880E+01    0.126567909488064889E+01    0.674005515796420429E+00
    0.574884709769095045E-02    0.487166412533166504E+01    0.392437620797803088E+01    0.131499856983622965E+01    0.179308079568604661E+02   -0.795615317822321533E+00    0.100000000000000000E+01    0.523937477781426075E+01    0.171351926390381450E+02    0.290577050767549894E+01    0.260478711624685255E+01    0.224616860731059242E+01    0.187154034351110665E+01    0.135170360310216209E+01
    0.568390397400426756E-02    0.489438615323539228E+01    0.325269122158430291E+01    0.121456339886648745E+01    0.179069317267775645E+02   -0.681610836108248463E+00    0.100000000000000000E+01    0.446725462045078991E+01    0.172253208906693160E+02    0.280594436699358418E+01    0.242710024622738807E+01    0.193501920145195516E+01    0.125164269130062467E+01    0.411316473974727148E+00
    0.580565902395420615E-02    0.485199651392828013E+01    0.347862444798815229E+01    0.118960409785468668E+01    0.178474410698102552E+02   -0.643744227785498335E+00    0.100000000000000000E+01    0.466822854584283853E+01    0.172036968420247582E+02    0.287079939582607890E+01    0.246879663232828106E+01    0.197640002709482099E+01    0.134114481268615471E+01    0.479904993938331026E+00
    0.562126745850792531E-02    0.491654845543737640E+01    0.361973616650441743E+01    0.105376831170282470E+01    0.177735949376737672E+02   -0.455937613348961435E+00    0.100000000000000000E+01    0.467350447820724213E+01    0.173176573243248058E+02    0.293821172268542385E+01    0.238766889483739897E+01    0.176642698801588272E+01    0.997137009878591329E+00    0.191342507301026948E+00
    0.578366061960961311E-02    0.485958917042285776E+01    0.369354870046303363E+01    0.113891882799082023E+01    0.177681996275376761E+02   -0.577604120021239176E+00    0.100000000000000000E+01    0.483246752845385430E+01    0.171905955075164378E+02    0.289078665999740680E+01    0.244222543626862354E+01    0.192066722094246733E+01    0.129146489119554797E+01    0.432956794365576880E+00
    0.571490972704604729E-02    0.488350578258474677E+01    0.388810283189855088E+01    0.120995612664870156E+01    0.179370753846174971E+02   -0.666455566406081168E+00    0.100000000000000000E+01    0.509805895854725222E+01    0.172706198182114150E+02    0.291636736824177856E+01    0.253484702516802063E+01    0.209318872971144954E+01    0.164139966808286375E+01    0.969320329267056802E+00
    0.572750794733269033E-02    0.487910173940584180E+01    0.583189499387238630E+01    0.128419354573963007E+01    0.179376190774347783E+02   -0.760495725782830867E+00    0.100000000000000000E+01    0.711608853961201682E+01    0.171771233516519466E+02    0.291270318505012726E+01    0.259331260933545282E+01    0.223226239331016885E+01    0.189204199744018986E+01    0.158827378684199427E+01
    0.562522965703243349E-02    0.491513923489600568E+01    0.567497178691406745E+01    0.126251328009112340E+01    0.179881991116453719E+02   -0.752313432371821911E+00    0.100000000000000000E+01    0.693748506700519130E+01    0.172358856792735509E+02    0.279298560677514018E+01    0.247105819674785998E+01    0.210844765248636312E+01    0.177060075515004134E+01    0.147007621139380551E+01
    0.569170850425889871E-02    0.489164185037026833E+01    0.617883919925687497E+01    0.111079694025952747E+01    0.179008989120575812E+02   -0.538993091051698237E+00    0.100000000000000000E+01    0.728963613951640266E+01    0.173619058210058839E+02    0.292252385350105337E+01    0.244931202875513643E+01    0.193880984029985814E+01    0.149277083872200200E+01    0.112738308888764682E+01
