    0.593663611360006538E+01    0.154904144566213531E+01    0.184389470843402563E+02   -0.119940378607501397E+01    0.100000000000000000E+01    0.748567755926220091E+01    0.172395432982652430E+02    0.214314747805235850E+01    0.201488717792127670E+01    0.186388120880143204E+01    0.171350706382016393E+01    0.157008298436324023E+01   -0.560120426729591880E+01
    0.360883506856506031E+01    0.155466985487847209E+01    0.168003141675636236E+02   -0.913475784614971253E+00    0.100000000000000000E+01    0.516350492344353285E+01    0.158868383829486532E+02    0.298158834680073648E+01    0.269477980750553670E+01    0.203328947432256513E+01    0.119446603152430653E+01    0.490015440540522151E+00   -0.559439219180523750E+01
    0.373947339670584711E+01    0.125271972194910663E+01    0.175920179207498109E+02   -0.706886186817108353E+00    0.100000000000000000E+01    0.499219311865495374E+01    0.168851317339327025E+02    0.296545105576278223E+01    0.260213420456005728E+01    0.214455135953176024E+01    0.155558528560907261E+01    0.698746679232051582E+00   -0.558017090583870345E+01
    0.418408732668001093E+01    0.131295305221788583E+01    0.163045678463569104E+02   -0.510634697311491248E+00    0.100000000000000000E+01    0.549704037889789632E+01    0.157939331490454187E+02    0.357333606041424323E+01    0.409174750959351119E+01    0.297932294156299804E+01    0.148302703854497864E+01    0.383871334987505919E+00   -0.557820900373876327E+01
    0.290121669297309559E+01    0.318122808944618729E+01    0.167547313058913687E+02   -0.126254881262111862E+01    0.100000000000000000E+01    0.608244478241928288E+01    0.154921824932702492E+02    0.231477962707698781E+01    0.274910811504635433E+01    0.231259432650858843E+01    0.180778989520834399E+01    0.133740394786038852E+01   -0.555832942039697020E+01
    0.241568530560310712E+01    0.248836498385277682E+01    0.180445280295719108E+02   -0.144051170345102686E+01    0.100000000000000000E+01    0.490405028945588395E+01    0.166040163261208846E+02    0.286167520074693504E+01    0.254290539952319250E+01    0.224371872601967892E+01    0.186547424060857114E+01    0.142594181844341006E+01   -0.554581001742990320E+01
    0.354132792831520193E+01    0.118674206622371226E+01    0.172782017057257100E+02   -0.525867042852044886E+00    0.100000000000000000E+01    0.472806999453891397E+01    0.167523346628736647E+02    0.363788210982333249E+01    0.308668785075919061E+01    0.227002651881604978E+01    0.112592600270453502E+01    0.239039542728194887E+00   -0.551856694937868131E+01
    0.597103166115895334E+01    0.130008165098396455E+01    0.170081767366887782E+02   -0.786340400325196143E+00    0.100000000000000000E+01    0.727111331214291745E+01    0.162218363363635802E+02    0.284092270759287935E+01    0.256451744703836182E+01    0.221778422078062443E+01    0.188904186947022201E+01    0.156324347951483822E+01   -0.547314518979171094E+01
    0.320677642486034831E+01    0.145408708058166569E+01    0.174854607912076254E+02   -0.888730532114394123E+00    0.100000000000000000E+01    0.466086350544201444E+01    0.165967302590932313E+02    0.298069172853543796E+01    0.265381049432673999E+01    0.209824159824081091E+01    0.132561322647479796E+01    0.535930181619635682E+00   -0.546348971485325130E+01
    0.455333275118451120E+01    0.112344907823856666E+01    0.173758271988709012E+02   -0.512742835560211496E+00    0.100000000000000000E+01    0.567678182942307785E+01    0.168630843633106906E+02    0.321824013812196341E+01    0.270940197887882483E+01    0.214406036682896461E+01    0.158639585434523522E+01    0.800567942756102990E+00   -0.545422255502990438E+01
    0.380281859693052304E+01    0.164933823804631641E+01    0.155408395863731350E+02   -0.199703784728782363E+00    0.100000000000000000E+01    0.545215683497683923E+01    0.153411358016443522E+02    0.202675497471517341E+01    0.393165209581040065E+01    0.282482920774943480E+01    0.120595077934765760E+01    0.345179733544169864E+00   -0.542599019059612608E+01
    0.305111125824696217E+01    0.186860275224756256E+01    0.172639328550948434E+02   -0.106933251678962593E+01    0.100000000000000000E+01    0.491971401049452517E+01    0.161946003383052179E+02    0.342769014872017452E+01    0.281648551389491564E+01    0.224193610821538414E+01    0.151565110281633197E+01    0.801215113350433161E+00   -0.541883241432808482E+01
    0.337906061948444858E+01    0.152396374800646983E+01    0.182589187562545447E+02   -0.115183941530212852E+01    0.100000000000000000E+01    0.490302436749091797E+01    0.171070793409524171E+02    0.217689697745081778E+01    0.203308642583165788E+01    0.183851920893514675E+01    0.160729440044943828E+01    0.128019589088428942E+01   -0.531129895210437919E+01
    0.269609006035705612E+01    0.223484342836382632E+01    0.178643282798920602E+02   -0.136853842428879990E+01    0.100000000000000000E+01    0.493093348872088200E+01    0.164957898556032596E+02    0.295845729851510519E+01    0.257837771502531732E+01    0.225137230760842799E+01    0.182421079373139139E+01    0.132899448956733246E+01   -0.527178043613293656E+01
    0.626980279304042387E+01    0.120954365670960784E+01    0.169888633191461622E+02   -0.652601898141473846E+00    0.100000000000000000E+01    0.747934644975003149E+01    0.163362614210046893E+02    0.301534769424831595E+01    0.262813699402749901E+01    0.219174608418093442E+01    0.179029315130831734E+01    0.136146842755802200E+01   -0.520703325968027730E+01
    0.262686725273748944E+01    0.339040838652937992E+01    0.167746832558872718E+02   -0.120292661778574095E+01    0.100000000000000000E+01    0.601727563926686937E+01    0.155717566381015313E+02    0.288479101756330181E+01    0.267107958219743447E+01    0.211016540433100941E+01    0.159500176834642682E+01    0.115253762357134737E+01   -0.517903728218671588E+01
    0.289719954943117841E+01    0.206203426727478289E+01    0.174637952317416030E+02   -0.116713753505688533E+01    0.100000000000000000E+01    0.495923381670596086E+01    0.162966576966847185E+02    0.351642149795831838E+01    0.290392307563153551E+01    0.241052156875718282E+01    0.178032874756318193E+01    0.110658048300372092E+01   -0.510016094722055691E+01
    0.323965924343725842E+01    0.185258665946093037E+01    0.160739691931929229E+02   -0.564635263470968596E+00    0.100000000000000000E+01    0.509224590289818835E+01    0.155093339297219543E+02    0.312283727201327954E+01    0.307378747192930080E+01    0.186498239874859362E+01    0.827579126972454504E+00    0.270754896463559713E+00   -0.507799417163363564E+01
    0.201606579240408612E+01    0.210009643390835787E+01    0.178478579530710988E+02   -0.958873268029385883E+00    0.100000000000000000E+01    0.411616222631244355E+01    0.168889846850417129E+02    0.351894440941444886E+01    0.299676427993245520E+01    0.223603028077131816E+01    0.138075419500923102E+01    0.666191912560186172E+00   -0.505502183711248421E+01
    0.272323918440086032E+01    0.132611071584023721E+01    0.181035915603161648E+02   -0.900912368463616886E+00    0.100000000000000000E+01    0.404934990024109709E+01    0.172026791918525461E+02    0.220854626962926792E+01    0.194975188308567926E+01    0.153392206781418472E+01    0.932539189957796277E+00    0.313065830711953152E+00   -0.505204071440517311E+01
    0.254785067043849978E+01    0.300804749716967246E+01    0.161582955073859083E+02   -0.640183427685276030E+00    0.100000000000000000E+01    0.555589816760817179E+01    0.155181120797006322E+02    0.335241402620477258E+01    0.299060978020726287E+01    0.203778226907078341E+01    0.126860476128240696E+01    0.750629315430276223E+00   -0.504406820412632495E+01
    0.227086365978728599E+01    0.133795372987473593E+01    0.179826802678759599E+02   -0.851405164381433988E+00    0.100000000000000000E+01    0.360881738966202192E+01    0.171312751034945272E+02    0.221333614997441597E+01    0.184726274094556842E+01    0.118227631369816621E+01    0.472657090042246486E+00    0.871817903348701267E-01   -0.501386699507498967E+01
    0.320252935417874607E+01    0.199875513835205076E+01    0.169227043700777813E+02   -0.105830204152431007E+01    0.100000000000000000E+01    0.520128449253079683E+01    0.158644023285534708E+02    0.339694864772231053E+01    0.286008211755461472E+01    0.222528553628141035E+01    0.147856889660191171E+01    0.793758039228394607E+00   -0.500281209995093601E+01
    0.242848090179891507E+01    0.245966997843019008E+01    0.175856281312204175E+02   -0.117806407608104058E+01    0.100000000000000000E+01    0.488815088022910516E+01    0.164075640551393782E+02    0.349940086833418551E+01    0.290344752493117042E+01    0.238713159935483876E+01    0.177525077238648721E+01    0.115142433274413292E+01   -0.500180289565412739E+01
    0.492548329163008258E+01    0.130336529184043393E+01    0.175033436710663111E+02   -0.782927123649508783E+00    0.100000000000000000E+01    0.622884858347051651E+01    0.167204165474168036E+02    0.291279168290893642E+01    0.260618203207641663E+01    0.225341608972072205E+01    0.191054078126285054E+01    0.155925843399182940E+01   -0.499798177523346876E+01
    0.309314034489032741E+01    0.155336847404616041E+01    0.178971268006500779E+02   -0.103142804607526384E+01    0.100000000000000000E+01    0.464650881893648737E+01    0.168656987545748152E+02    0.283243042572362258E+01    0.261197524973134065E+01    0.224082919394686586E+01    0.171341111467419149E+01    0.101948891513730389E+01   -0.499236365739153598E+01
    0.373146816164697803E+01    0.147714277905757552E+01    0.159011769862773953E+02   -0.467678547173411729E+00    0.100000000000000000E+01    0.520861094070455355E+01    0.154334984391039836E+02    0.248307251667523321E+01    0.316779960660762683E+01    0.188419180816719911E+01    0.675529263351212439E+00    0.142123453691440166E+00   -0.496412740926987528E+01
    0.341436905343146124E+01    0.175498214828018839E+01    0.170512264126788367E+02   -0.107091943988611504E+01    0.100000000000000000E+01    0.516935120171164986E+01    0.159803069727927216E+02    0.310772777737382722E+01    0.270004553273336878E+01    0.217430530474911121E+01    0.148294416487966707E+01    0.783174578714513792E+00   -0.496314315095552416E+01
    0.309650533233957415E+01    0.252788546798814018E+01    0.182400438904368869E+02   -0.159057732626900838E+01    0.100000000000000000E+01    0.562439080032771432E+01    0.166494665641678772E+02    0.298539903746620938E+01    0.271586602032609603E+01    0.210595130725475377E+01    0.827851409787491499E+00    0.786009617602883368E+65   -0.495741218066800560E+01
    0.326245692817997934E+01    0.199121494505656615E+01    0.163385571935099350E+02   -0.686725158128989932E+00    0.100000000000000000E+01    0.525367187323654505E+01    0.156518320353809450E+02    0.373791799397510394E+01    0.382226286890794809E+01    0.265172058020578350E+01    0.145834345950960431E+01    0.648838379361446060E+00   -0.494794053610794915E+01
    0.318753526234719953E+01    0.252237725723054274E+01    0.184644052201922655E+02   -0.161161985821403975E+01    0.100000000000000000E+01    0.570991251957774182E+01    0.168527853619782242E+02    0.355341356640870920E+01    0.298359569925576373E+01    0.253850191461269059E+01    0.977494427043056335E+00    0.547563177920791391E+57   -0.493491430653876506E+01
    0.427980741705307111E+01    0.116158060499878868E+01    0.174120118538498936E+02   -0.562338872299449122E+00    0.100000000000000000E+01    0.544138802205185979E+01    0.168496729815504445E+02    0.321335819866316896E+01    0.274217524029141657E+01    0.220524582261197866E+01    0.162558120638254433E+01    0.766220194514994346E+00   -0.489105767360425858E+01
    0.627913688460023600E+01    0.112103102981939706E+01    0.172781571130535667E+02   -0.471033335264293918E+00    0.100000000000000000E+01    0.740016791441963306E+01    0.168071237777892719E+02    0.352574560458997111E+01    0.296831947784319627E+01    0.236390594562777290E+01    0.183183273550077197E+01    0.134066223085367464E+01   -0.488128369533996054E+01
    0.247642476386295307E+01    0.162578597624405696E+01    0.180236219842547243E+02   -0.968265536115502812E+00    0.100000000000000000E+01    0.410221074010700981E+01    0.170553564481392215E+02    0.317255555953148161E+01    0.283367627799454835E+01    0.222584518571401713E+01    0.143189944039891559E+01    0.652799835036860898E+00   -0.487586576612270051E+01
    0.314582443119657196E+01    0.191820819138486165E+01    0.156000919739441226E+02   -0.174985888612018137E+00    0.100000000000000000E+01    0.506403262258143361E+01    0.154251060853321036E+02    0.319679282838273027E+01    0.336856279637235190E+01    0.180926577178173731E+01    0.667630432003242569E+00    0.200710199950519308E+00   -0.485711124766941538E+01
    0.568501370927674898E+01    0.117048069170932356E+01    0.180872730079568278E+02   -0.732660147123296746E+00    0.100000000000000000E+01    0.685549440098607299E+01    0.173546128608335302E+02    0.224121745421773744E+01    0.192289424849895108E+01    0.157384915199567632E+01    0.125904230727029476E+01    0.991983943402731216E+00   -0.479721049041613057E+01
    0.496721235291343177E+01    0.114478578264395225E+01    0.173300703908879825E+02   -0.497076422198115875E+00    0.100000000000000000E+01    0.611199813555738380E+01    0.168329939686898662E+02    0.356567372246108905E+01    0.302923084546582722E+01    0.243675595283189050E+01    0.188980707290437722E+01    0.122920234307341669E+01   -0.479535123080619474E+01
    0.315674697642375124E+01    0.262300501234072625E+01    0.182322697157604949E+02   -0.162958581066749741E+01    0.100000000000000000E+01    0.577975198876447749E+01    0.166026839050929986E+02    0.305509819463443710E+01    0.275005766828844944E+01    0.211533872693006586E+01    0.864672568911513229E+00    0.288849913793778207E+58   -0.478787032895865750E+01
    0.325688609659386374E+01    0.201878331525943100E+01    0.173487727664555074E+02   -0.126819273778177388E+01    0.100000000000000000E+01    0.527566941185329519E+01    0.160805800286737330E+02    0.318439669252932589E+01    0.268880641980545620E+01    0.230915946442177367E+01    0.180871575050691935E+01    0.123115624877975449E+01   -0.478045279025628567E+01
    0.605639276447144148E+01    0.112585936060179814E+01    0.163528594145090906E+02   -0.513212700804887234E+00    0.100000000000000000E+01    0.718225212507323985E+01    0.158396467137042034E+02    0.284911189516595265E+01    0.270861951273851886E+01    0.213131238669391054E+01    0.135829753141632636E+01    0.430679705083225395E+00   -0.477387649014231030E+01
    0.230634222420887536E+01    0.170342634295998119E+01    0.185451308551759908E+02   -0.124061157014730705E+01    0.100000000000000000E+01    0.400976856716885699E+01    0.173045192850286824E+02    0.224508010360295218E+01    0.208245976336245153E+01    0.178997300300056184E+01    0.137738853553526375E+01    0.868840828422744571E+00   -0.476794190766823966E+01
    0.235258399577660215E+01    0.149694884342733370E+01    0.182679561984583678E+02   -0.103784344345032875E+01    0.100000000000000000E+01    0.384953283920393563E+01    0.172301127550080402E+02    0.224646609217260051E+01    0.200907942637386405E+01    0.157646743310357929E+01    0.988958349022536098E+00    0.405115468274291901E+00   -0.475748411637123603E+01
    0.216180434286409673E+01    0.221869071583697286E+01    0.189630346420614622E+02   -0.162469542084651630E+01    0.100000000000000000E+01    0.438049505870106959E+01    0.173383392212149445E+02    0.224821561324829222E+01    0.215234490312033033E+01    0.199287679122431483E+01    0.177218431493965034E+01    0.149121668921809891E+01   -0.474431675002815290E+01
    0.400844160413596917E+01    0.129459142867410604E+01    0.180786872603621305E+02   -0.883740912539239698E+00    0.100000000000000000E+01    0.530303303281007565E+01    0.171949463478228921E+02    0.224926154234063080E+01    0.200747572866659407E+01    0.172386750397867017E+01    0.144287317997911435E+01    0.110188983518151384E+01   -0.473646261421404802E+01
    0.544557366415376798E+01    0.104497122727253045E+01    0.178046992923136926E+02   -0.562186774854705806E+00    0.100000000000000000E+01    0.649054489142629798E+01    0.172425125174589873E+02    0.225013863858690621E+01    0.182839179109144290E+01    0.138526985970732075E+01    0.101120589165578911E+01    0.690305593788870686E+00   -0.472988655816466341E+01
    0.284569655502707874E+01    0.244035698394946277E+01    0.160117840805913865E+02   -0.499534482699372617E+00    0.100000000000000000E+01    0.528605353897654151E+01    0.155122495978920139E+02    0.347273900422029369E+01    0.323214815251496779E+01    0.204660507404596137E+01    0.109247240688826186E+01    0.509989292233262725E+00   -0.471521355036440148E+01
    0.254459233094284309E+01    0.329613051884197938E+01    0.164371606027111099E+02   -0.829123841096606640E+00    0.100000000000000000E+01    0.584072284978482248E+01    0.156080367616145033E+02    0.370375640077521595E+01    0.344290761064458906E+01    0.256995342094606860E+01    0.176517561957714397E+01    0.120523997803537641E+01   -0.467532531639043647E+01
    0.304302728621185281E+01    0.266770240803157499E+01    0.171976587172245843E+02   -0.141545636382155848E+01    0.100000000000000000E+01    0.571072969424342780E+01    0.157822023534030258E+02    0.300511743234897466E+01    0.266511117721872148E+01    0.224711478673090692E+01    0.183641796556227277E+01    0.138999167351554465E+01   -0.466461894564019897E+01
    0.371883966027780710E+01    0.137144091894547770E+01    0.170104286804440008E+02   -0.729052388102847004E+00    0.100000000000000000E+01    0.509028057922328436E+01    0.162813762923411538E+02    0.362967063212073926E+01    0.318552584525969262E+01    0.248571788276854777E+01    0.149740242427438619E+01    0.548649442593057812E+00   -0.465314107006640665E+01
    0.277532283060250951E+01    0.336614014017120855E+01    0.170704349849477168E+02   -0.141755564789361133E+01    0.100000000000000000E+01    0.614146297077371806E+01    0.156528793370541059E+02    0.293939348171796011E+01    0.279372374751731734E+01    0.231809868361810523E+01    0.189905923825352629E+01    0.149607787382445112E+01   -0.464145205735951194E+01
    0.367492852892058508E+01    0.116197398275076336E+01    0.176892408066891136E+02   -0.523472955101794035E+00    0.100000000000000000E+01    0.483690251167134821E+01    0.171657678515873187E+02    0.349920904004365019E+01    0.297942071089333060E+01    0.235867061406366929E+01    0.157134858005384803E+01    0.525180945821619671E+00   -0.462233146791422911E+01
    0.291307008470332640E+01    0.251176599215062080E+01    0.153936715905108343E+02   -0.918513358477985875E-01    0.100000000000000000E+01    0.542483607685394720E+01    0.153018202546630349E+02    0.244754367896431813E+01    0.314926999168325450E+01    0.195139808531182890E+01    0.951013168909746631E+00    0.429210454019437138E+00   -0.459646622328129872E+01
    0.605090348051446902E+01    0.113147674835508072E+01    0.155454115510138386E+02   -0.207523672830869366E-01    0.100000000000000000E+01    0.718238022886954930E+01    0.155246591837307513E+02    0.281425849605086320E+01    0.439298887188427400E+01    0.307928690455429832E+01    0.122218136583238723E+01    0.260738380308235485E+00   -0.454816667463428370E+01
    0.363002272598302156E+01    0.191809035750404977E+01    0.169185322894253396E+02   -0.118751344118181068E+01    0.100000000000000000E+01    0.554811308348707133E+01    0.157310188482435294E+02    0.249160020547156869E+01    0.275004609595311278E+01    0.233185726813875505E+01    0.175002933378834435E+01    0.111170694599096320E+01   -0.450627170622398499E+01
    0.451362415751136936E+01    0.117712504159087183E+01    0.170751079643364143E+02   -0.541352920122940340E+00    0.100000000000000000E+01    0.569074919910224075E+01    0.165337550442134749E+02    0.352769997983425077E+01    0.302456428588886039E+01    0.244322692979881495E+01    0.178110035656668164E+01    0.825717550292091929E+00   -0.449903833732560976E+01
    0.234693537104868799E+01    0.334627871626444895E+01    0.154500685864924456E+02   -0.391633126444670410E-01    0.100000000000000000E+01    0.569321408731313738E+01    0.154109052738479786E+02    0.328317403553831699E+01    0.321646885752710165E+01    0.193719147101064082E+01    0.104261107001091569E+01    0.583624619120045485E+00   -0.445975442642843856E+01
    0.368956046298637341E+01    0.125333074882124595E+01    0.175810410378807944E+02   -0.684302222355163803E+00    0.100000000000000000E+01    0.494289121180761981E+01    0.168967388155256302E+02    0.312167019182359695E+01    0.273689175863659306E+01    0.224454086025752320E+01    0.159289996534404876E+01    0.677085920333905467E+00   -0.442621693753360468E+01
    0.255120448183147230E+01    0.202753681821642839E+01    0.176575645671673200E+02   -0.107253287869331304E+01    0.100000000000000000E+01    0.457874130004790025E+01    0.165850316884740074E+02    0.352352893417275981E+01    0.303697054388713639E+01    0.243363813993296318E+01    0.168476131314552480E+01    0.943500182901687690E+00   -0.441041250598323842E+01
    0.641807570147908368E+01    0.120104699532729886E+01    0.160299439521883613E+02   -0.496049892533127590E+00    0.100000000000000000E+01    0.761912269680638232E+01    0.155338940596552337E+02    0.220222726343346187E+01    0.304118617889014509E+01    0.248911355669917445E+01    0.148804314293439122E+01    0.527819720869286413E+00   -0.440712522716129218E+01
