

    0.136444831571633352E-98    0.439611939230412133E+03    0.595613055057667218E+01    0.139195015044132342E+01    0.181724930694825346E+02   -0.254457219216928321E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.734808070101799515E+01    0.156279208773132510E+02    0.642682085073478238E-01    0.587603203004570043E-01    0.523962836676246033E-01    0.368429205963525935E-01    0.541656570812371965E-01    0.509693696243886385E-01
    0.187377725456467318E-98    0.438973526964085067E+03    0.502709689327923659E+01    0.100623570246785521E+01    0.154659059183929557E+02   -0.709035557125760274E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.603333259574709224E+01    0.147568703612671950E+02    0.504959970936792790E+00    0.603646033368325452E+00    0.283942274679241435E+00    0.116547262641912997E-01    0.171694206836325892E-01    0.752554507769964773E-02
    0.322796901003768274E-98    0.437881733295669392E+03    0.348174591672414380E+01    0.112315052171253482E+01    0.178839557749448161E+02   -0.229260609111445568E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.460489643843667906E+01    0.155913496838303605E+02    0.530694563145242618E-01    0.444845413833370520E-01    0.344365204039011885E-01    0.386219213293790345E-01    0.278448962910597016E-01    0.110981946586666009E-01
    0.435830418893305033E-98    0.437277273527254806E+03    0.611380004604657667E+01    0.151245257161754698E+01    0.180263750731541066E+02   -0.203359438583882390E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.762625261766412343E+01    0.159927806873152818E+02    0.285813610295569065E+00    0.267209809884490945E+00    0.245366541740140442E+00    0.866141115656067218E-01    0.182058086609904274E+00    0.202235342777143307E+00
    0.836747751428580837E-98    0.435968734662008785E+03    0.631369912624359131E+01    0.171281695365905762E+01    0.184369999170303345E+02   -0.222910147905349731E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.802651607990264893E+01    0.162078984379768372E+02    0.301876326697166242E+00    0.289484999760808825E+00    0.274615407437179826E+00    0.961802995536319566E-01    0.212422747480414120E+00    0.248062564002128033E+00
    0.839278050471756681E-98    0.435958695850523441E+03    0.280760326954307082E+01    0.607356335930367308E+00    0.162635940245569870E+02   -0.145119776326417593E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.341495960547343813E+01    0.161184742482305694E+02    0.568031499706034726E+00    0.142688023558624560E+00    0.304563398002202128E-02    0.479468988345262692E-01    0.629244876596463196E-02    0.735992414542227974E-04
    0.101614895970791032E-97    0.435572229505093787E+03    0.437955552265547077E+01    0.122123702539226198E+01    0.155404021086615085E+02   -0.831202144977262858E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.560079254804773274E+01    0.147091999636842452E+02    0.464041234311705408E+00    0.734117362736604551E+00    0.451798569833678887E+00    0.981625687967069109E-02    0.192785090033502568E-01    0.119638857326835428E-01
    0.260096888383795217E-97    0.433688501363201340E+03    0.368289736202549811E+01    0.106002642290674642E+01    0.155411206502316368E+02   -0.736624830643799910E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.474292378493224476E+01    0.148044958195878369E+02    0.602985651954066948E+00    0.452055849168727208E+00    0.111427640549662740E+00    0.154469225864023903E-01    0.138440957621692572E-01    0.283704015685201216E-02
    0.332289206544028048E-97    0.433194598394112859E+03    0.584167213376437200E+01    0.261080970010708358E+01    0.198893238786492432E+02   -0.271456524617943984E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.845248183387145602E+01    0.171747586324698034E+02    0.830630568171430328E+00    0.826192820652744353E+00    0.820983290956895706E+00    0.147487574055805176E+00    0.444932425134336451E+00    0.665469182258597747E+00
    0.508720854624933897E-97    0.432338810887841987E+03    0.268340861797332764E+01    0.170272022485733032E+01    0.151356527209281921E+02   -0.328695058822631836E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.438612884283065796E+01    0.148069576621055603E+02    0.712627725552286040E+00    0.379724082331810653E+00    0.108653443869591471E+00    0.158147996236784466E-01    0.908260221638726613E-02    0.248927104133010507E-02
    0.608997127516848653E-97    0.431974982679705192E+03    0.216544026136398315E+01    0.260771578550338745E+01    0.198265853524208069E+02   -0.221574103832244873E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.477315604686737061E+01    0.176108443140983582E+02    0.110868286212865730E+01    0.961426411725180396E+00    0.456434146477884717E+00   -0.508764951166723600E-02    0.243399091575995040E+17   -0.517101370053201448E+00
    0.659482424133879997E-97    0.431811699138635618E+03    0.591156946499431246E+01    0.175157702481808553E+01    0.169143069954611249E+02   -0.145898033506298619E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.766314648981239799E+01    0.154553266603981392E+02    0.809448371148141277E+00    0.158066603348293100E+01    0.171482106622796460E+01    0.192787037988782287E-01    0.639147940979575696E-01    0.107115495057044707E+00
    0.874338922253564410E-97    0.431243673614888507E+03    0.304374837875366211E+01    0.142966723442077637E+01    0.164355680346488953E+02   -0.138173800706863403E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.447341561317443848E+01    0.150538300275802612E+02    0.500321354723167189E+00    0.334115015888574785E+00    0.150262488194451621E+00    0.284498084860011734E-01    0.197512753893618782E-01    0.514438305810791755E-02
    0.985357366126072898E-97    0.431000601014414656E+03    0.507521498286861483E+01    0.777051718709992678E+00    0.174464457829967579E+02   -0.175786691314795274E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.585226670157860784E+01    0.156885788698488042E+02    0.520239819198161230E-01    0.347874360470875194E-01    0.197338367134582797E-01    0.436240036373617621E-01    0.310851587167749917E-01    0.869685901177187984E-02
    0.121840431664223289E-96    0.430572015092755692E+03    0.300338700796570990E+01    0.279948436843121540E+01    0.152673455617807523E+02   -0.387884233507739928E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.580287137639692574E+01    0.148794613282730133E+02    0.742596758595025164E+00    0.149297154277621646E+01    0.116220077048030679E+01    0.132308308918363919E-01    0.317957498567120189E-01    0.260727605043644707E-01
    0.131197500027752567E-96    0.430420031952348552E+03    0.633425853408256501E+01    0.283090720709288757E+01    0.190505711530742410E+02   -0.261306122861937506E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.916516574117545346E+01    0.164375099244548650E+02    0.728558931139724142E+00    0.153487306436495263E+01    0.171646436704113015E+01    0.186051867560706428E-01    0.722465263264684687E-01    0.154974161398004906E+00
